doi	journal	pubMedId	pubMedUrl	publicationTitle	publicationYear	keywords	authors	grantNumber	gseAccns	gseUrls	srpAccns	srpUrls	dpgapAccns	dpgapUrls
10.1098/rspb.2020.2815	Proc Biol Sci	33499782	https://www.ncbi.nlm.nih.gov/pubmed/?term=33499782	A biologist's guide to model selection and causal inference	2021	association; causal inference; description; directed acyclic graphs; epidemiology; prediction.	Zachary M Laubach, Eleanor J Murray, Kim L Hoke, Rebecca J Safran, Wei Perng	"[""TR002534""]"	NA	NA	NA	NA	NA	NA
10.1158/1541-7786.MCR-20-0532	Mol Cancer Res	33500360	https://www.ncbi.nlm.nih.gov/pubmed/?term=33500360	Functional Hierarchy and Cooperation of EMT Master Transcription Factors in Breast Cancer Metastasis	2021	NA	Joseph B Addison, Maria A Voronkova, James H Fugett, Chen-Chung Lin, Nathaniel C Linville, Brandon Trinh, Ryan H Livengood, Matthew B Smolkin, Michael D Schaller, J Michael Ruppert, Elena N Pugacheva, Chad J Creighton, Alexey V Ivanov	"[""CA125123""]"	NA	NA	NA	NA	NA	NA
10.1016/j.bandc.2021.105694	Brain Cogn	33503544	https://www.ncbi.nlm.nih.gov/pubmed/?term=33503544	Word retrieval difficulty in adult females with the FMR1 premutation: Changes over time and across contexts	2021	Fragile X premutation carriers; Language dysfluencies; Word retrieval difficulty.	Shelley L Bredin-Oja, Steven F Warren, Rebecca E Swinburne Romine, Kandace K Fleming, Nancy Brady, Elizbeth Berry-Kravis	"[""HD090216""]"	NA	NA	NA	NA	NA	NA
10.1080/02770903.2021.1881969	J Asthma	33504232	https://www.ncbi.nlm.nih.gov/pubmed/?term=33504232	Impact of prehospital pediatric asthma management protocol adherence on clinical outcomes	2021	EMS; Emergency Medical Services; acute exacerbation; child; epinephrine; hospital admission; length of stay; pediatric; prehospital; protocol; steroid.	Alexandra L Cheetham, Nidhya Navanandan, Jan Leonard, Kelsey Spaur, Geoffrey Markowitz, Kathleen M Adelgais	"[""TR002535""]"	NA	NA	NA	NA	NA	NA
10.1128/mSphere.01136-20	mSphere	33504663	https://www.ncbi.nlm.nih.gov/pubmed/?term=33504663	New Insights and Enhanced Human Norovirus Cultivation in Human Intestinal Enteroids	2021	human intestinal enteroids; human norovirus; virus replication.	Khalil Ettayebi, Victoria R Tenge, Nicolas W Cortes-Penfield, Sue E Crawford, Frederick H Neill, Xi-Lei Zeng, Xiaomin Yu, B Vijayalakshmi Ayyar, Douglas Burrin, Sasirekha Ramani, Robert L Atmar, Mary K Estes	"[""CA125123""]"	NA	NA	NA	NA	NA	NA
10.1200/JCO.20.02224	J Clin Oncol	33507803	https://www.ncbi.nlm.nih.gov/pubmed/?term=33507803	T-Cell Therapy for Lymphoma Using Nonengineered Multiantigen-Targeted T Cells Is Safe and Produces Durable Clinical Effects	2021	NA	Spyridoula Vasileiou, Premal D Lulla, Ifigeneia Tzannou, Ayumi Watanabe, Manik Kuvalekar, Wendy L Callejas, Mrinalini Bilgi, Tao Wang, Mengfen J Wu, Rammurti Kamble, Carlos A Ramos, Rayne H Rouce, Zihua Zeng, Adrian P Gee, Bambi J Grilley, Juan F Vera, Catherine M Bollard, Malcolm K Brenner, Helen E Heslop, Cliona M Rooney, Ann M Leen, George Carrum	"[""CA125123""]"	NA	NA	NA	NA	NA	NA
10.1016/j.ajhg.2021.01.008	Am J Hum Genet	33508234	https://www.ncbi.nlm.nih.gov/pubmed/?term=33508234	De novo TRIM8 variants impair its protein localization to nuclear bodies and cause developmental delay, epilepsy, and focal segmental glomerulosclerosis	2021	FSGS; SRNS; TRIM8; epilepsy; genomics; monogenic; nuclear body.	Patricia L Weng, Amar J Majmundar, Kamal Khan, Tze Y Lim, Shirlee Shril, Gina Jin, John Musgrove, Minxian Wang, Dina F Ahram, Vimla S Aggarwal, Louise E Bier, Erin L Heinzen, Ana C Onuchic-Whitford, Nina Mann, Florian Buerger, Ronen Schneider, Konstantin Deutsch, Thomas M Kitzler, Verena Klämbt, Amy Kolb, Youying Mao, Christelle Moufawad El Achkar, Adele Mitrotti, Jeremiah Martino, Bodo B Beck, Janine Altmüller, Marcus R Benz, Shoji Yano, Mohamad A Mikati, Talha Gunduz, Heidi Cope, Vandana Shashi, Undiagnosed Diseases Network, Howard Trachtman, Monica Bodria, Gianluca Caridi, Isabella Pisani, Enrico Fiaccadori, Asmaa S AbuMaziad, Julian A Martinez-Agosto, Ora Yadin, Jonathan Zuckerman, Arang Kim, UCLA Clinical Genomics Center, Ulrike John-Kroegel, Amanda V Tyndall, Jillian S Parboosingh, A Micheil Innes, Agnieszka Bierzynska, Ania B Koziell, Mordi Muorah, Moin A Saleem, Julia Hoefele, Korbinian M Riedhammer, Ali G Gharavi, Vaidehi Jobanputra, Emma Pierce-Hoffman, Eleanor G Seaby, Anne O'Donnell-Luria, Heidi L Rehm, Shrikant Mane, Vivette D D'Agati, Martin R Pollak, Gian Marco Ghiggeri, Richard P Lifton, David B Goldstein, Erica E Davis, Friedhelm Hildebrandt, Simone Sanna-Cherchi	"[""TR001873""]"	NA	NA	NA	NA	NA	NA
10.1123/jpah.2020-0398	J Phys Act Health	33508775	https://www.ncbi.nlm.nih.gov/pubmed/?term=33508775	Objectively Measured Sedentary Behavior and Physical Activity Across 3 Trimesters of Pregnancy: The Monitoring Movement and Health Study	2021	accelerometry; epidemiology; sitting/standing.	Bethany Barone Gibbs, Melissa A Jones, John M Jakicic, Arun Jeyabalan, Kara M Whitaker, Janet M Catov	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
10.2215/CJN.04860420	Clin J Am Soc Nephrol	33509963	https://www.ncbi.nlm.nih.gov/pubmed/?term=33509963	Social Determinants of Health and Race Disparities in Kidney Transplant	2021	disparities; kidney transplantation; social determinants of health.	Hannah Wesselman, Christopher Graham Ford, Yuridia Leyva, Xingyuan Li, Chung-Chou H Chang, Mary Amanda Dew, Kellee Kendall, Emilee Croswell, John R Pleis, Yue Harn Ng, Mark L Unruh, Ron Shapiro, Larissa Myaskovsky	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
10.1038/s41598-021-82221-4	Sci Rep	33510359	https://www.ncbi.nlm.nih.gov/pubmed/?term=33510359	Meta-analysis of host transcriptional responses to SARS-CoV-2 infection reveals their manifestation in human tumors	2021	NA	Fengju Chen, Yiqun Zhang, Richard Sucgang, Sasirekha Ramani, David Corry, Farrah Kheradmand, Chad J Creighton	"[""CA125123""]"	NA	NA	NA	NA	NA	NA
10.1007/s00520-021-06024-z	Support Care Cancer	33511477	https://www.ncbi.nlm.nih.gov/pubmed/?term=33511477	An actionable needs assessment for adolescents and young adults with cancer: the AYA Needs Assessment & Service Bridge (NA-SB)	2021	Adolescent and young adult cancer; Biopsychosocial screening; Concept mapping; Needs assessment; Patient-reported outcome measures; User-centered design.	Emily R Haines, Lauren Lux, Andrew B Smitherman, Melody L Kessler, Jacob Schonberg, Alex Dopp, Angela M Stover, Byron J Powell, Sarah A Birken	"[""TR002490""]"	NA	NA	NA	NA	NA	NA
10.3390/cancers13030489	Cancers (Basel)	33513914	https://www.ncbi.nlm.nih.gov/pubmed/?term=33513914	Restoring the DREAM Complex Inhibits the Proliferation of High-Risk HPV Positive Human Cells	2021	DREAM; E7; cell cycle; cervical cancer; head and neck cancer; human papillomavirus; oncogenic transformation; protein complex; transcription.	Claire D James, Siddharth Saini, Fatmata Sesay, Kevin Ko, Jessica Felthousen-Rusbasan, Audra N Iness, Tara Nulton, Brad Windle, Mikhail G Dozmorov, Iain M Morgan, Larisa Litovchick	"[""CA188571""]"	NA	NA	NA	NA	NA	NA
10.1186/s40246-021-00307-6	Hum Genomics	33516273	https://www.ncbi.nlm.nih.gov/pubmed/?term=33516273	Convergent lines of evidence support BIN1 as a risk gene of Alzheimer's disease	2021	Alzheimer’s disease; Candidate gene; Expression level; Genome-wide association study (GWAS); Mendelian randomization.	Jin Zhu, Xia Liu, Hongtao Yin, Yan Gao, Hao Yu	"[""AG016976""]"	NA	NA	NA	NA	NA	NA
10.3389/fphys.2020.614283	Front Physiol	33519519	https://www.ncbi.nlm.nih.gov/pubmed/?term=33519519	Antenatal Endotoxin Impairs Lung Mechanics and Increases Sensitivity to Ventilator-Induced Lung Injury in Newborn Rat Pups	2021	antenatal exposure; endotoxin; lung development; lung structure; newborn rat ventilation; ventilator induced lung injury.	Erica W Mandell, Courtney Mattson, Gregory Seedorf, Sharon Ryan, Tania Gonzalez, Alison Wallbank, Elisa M Bye, Steven H Abman, Bradford J Smith	"[""HL072738""]"	NA	NA	NA	NA	NA	NA
10.3389/fimmu.2020.610861	Front Immunol	33519820	https://www.ncbi.nlm.nih.gov/pubmed/?term=33519820	Dynamics of Systemic Inflammation as a Function of Developmental Stage in Pediatric Acute Liver Failure	2021	biomarker; inflammation; network analysis; serum; systems biology.	Yoram Vodovotz, Derek Barclay, Jinling Yin, Robert H Squires, Ruben Zamora	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
10.1016/j.xcrm.2020.100188	Cell Rep Med	33521702	https://www.ncbi.nlm.nih.gov/pubmed/?term=33521702	Targeted brachyury degradation disrupts a highly specific autoregulatory program controlling chordoma cell identity	2021	brachyury; chordoma; cyclin-dependent kinase; phase separation; super-enhancer; targeted degradation; transcription; transcription factor; transcriptional condensate; transcriptional inhibition.	Hadley E Sheppard, Alessandra Dall'Agnese, Woojun D Park, M Hamza Shamim, Julien Dubrulle, Hannah L Johnson, Fabio Stossi, Patricia Cogswell, Josh Sommer, Joan Levy, Tanaz Sharifnia, Mathias J Wawer, Behnam Nabet, Nathanael S Gray, Paul A Clemons, Stuart L Schreiber, Paul Workman, Richard A Young, Charles Y Lin	"[""CA125123""]"	"[""GSE153973"", ""GSE153972"", ""GSE153971""]"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153973,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153972,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153971	"[""SRP270818"", ""SRP270819""]"	https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP270818,https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP270819	NA	NA
10.1002/ppul.25286	Pediatr Pulmonol	33524226	https://www.ncbi.nlm.nih.gov/pubmed/?term=33524226	Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children	2021	NA	Daniel M Hinds, Jessica L Bloom, Jennifer C Cooper, Cullen M Dutmer, Csaba Galambos, Jason P Weinman, Michael E Wechsler, Deborah R Liptzin	"[""AR007534""]"	NA	NA	NA	NA	NA	NA
10.1186/s42238-020-00018-0	J Cannabis Res	33526125	https://www.ncbi.nlm.nih.gov/pubmed/?term=33526125	The relationship of cannabis decriminalization in Colorado and cannabis use in individuals with alcohol use disorders	2020	Alcoholism; Cannabis; Codependency; Dual use; Legislation; Tobacco.	Jeremy T Hua, Majid Afshar, Brendan J Clark, Elizabeth J Kovacs, Ellen L Burnham	"[""TR002535""]"	NA	NA	NA	NA	NA	NA
10.1158/0008-5472.CAN-20-3892	Cancer Res	33526513	https://www.ncbi.nlm.nih.gov/pubmed/?term=33526513	Induction of ADAM10 by Radiation Therapy Drives Fibrosis, Resistance, and Epithelial-to-Mesenchyal Transition in Pancreatic Cancer	2021	NA	Adam C Mueller, Miles Piper, Andrew Goodspeed, Shiv Bhuvane, Jason S Williams, Shilpa Bhatia, Andy V Phan, Benjamin Van Court, Kathryn L Zolman, Brisa Peña, Ayman J Oweida, Sara Zakem, Cheryl Meguid, Michael W Knitz, Laurel Darragh, Thomas E Bickett, Jacob Gadwa, Luisa Mestroni, Matthew R G Taylor, Kimberly R Jordan, Peter Dempsey, M Scott Lucia, Martin D McCarter, Marco Del Chiaro, Wells A Messersmith, Richard D Schulick, Karyn A Goodman, Michael J Gough, Casey S Greene, James C Costello, Antonio Galveo Neto, David Lagares, Kirk C Hansen, Adrie Van Bokhoven, Sana D Karam	"[""CA046934""]"	NA	NA	NA	NA	NA	NA
10.1001/jama.2020.26148	JAMA	33528536	https://www.ncbi.nlm.nih.gov/pubmed/?term=33528536	Molecular Diagnostic Yield of Exome Sequencing in Patients With Cerebral Palsy	2021	NA	Andrés Moreno-De-Luca, Francisca Millan, Denis R Pesacreta, Houda Z Elloumi, Matthew T Oetjens, Claire Teigen, Karen E Wain, Julie Scuffins, Scott M Myers, Rebecca I Torene, Vladimir G Gainullin, Kevin Arvai, H Lester Kirchner, David H Ledbetter, Kyle Retterer, Christa L Martin	"[""MH107431""]"	NA	NA	NA	NA	NA	NA
10.1002/oby.23089	Obesity (Silver Spring)	33528905	https://www.ncbi.nlm.nih.gov/pubmed/?term=33528905	Feasibility of Integration of Yoga in a Behavioral Weight-Loss Intervention: A Randomized Trial	2021	NA	John M Jakicic, Kelliann K Davis, Renee J Rogers, Sally A Sherman, Susan Barr, Marissa L Marcin, Katherine A Collins, Audrey M Collins, Nalingna Yuan, Wei Lang	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
10.1159/000513236	Horm Res Paediatr	33530089	https://www.ncbi.nlm.nih.gov/pubmed/?term=33530089	The Unique Role of 11-Oxygenated C19 Steroids in Both Premature Adrenarche and Premature Pubarche	2020	11-Oxygenated steroids; Adrenarche; Androgen; Insulin resistance; Pediatrics.	Brittany K Wise-Oringer, Anne Claire Burghard, Patrick O'Day, Abeer Hassoun, Aviva B Sopher, Ilene Fennoy, Kristen M Williams, Patricia M Vuguin, Renu Nandakumar, Donald J McMahon, Richard J Auchus, Sharon E Oberfield	"[""TR001873""]"	NA	NA	NA	NA	NA	NA
10.3390/ijms22031191	Int J Mol Sci	33530472	https://www.ncbi.nlm.nih.gov/pubmed/?term=33530472	Loss of Cnot6l Impairs Inosine RNA Modifications in Mouse Oocytes	2021	ADAR; CCR4-NOT; GV-to-MII transition; RNA decay; inosine RNA modifications; oocyte; polysome; translation.	Pavla Brachova, Nehemiah S Alvarez, Lane K Christenson	"[""HD090216""]"	NA	NA	NA	NA	NA	NA
10.1002/dad2.12142	Alzheimers Dement (Amst)	33532541	https://www.ncbi.nlm.nih.gov/pubmed/?term=33532541	Polygenic risk scores for Alzheimer's disease are related to dementia risk in APOE ɛ4 negatives	2021	Alzheimer's disease; apolipoprotein E genotype; dementia; polygenic risk score; risk factors in epidemiology.	Jenna Najar, Sven J van der Lee, Erik Joas, Hanna Wetterberg, John Hardy, Rita Guerreiro, Jose Bras, Margda Waern, Silke Kern, Henrik Zetterberg, Kaj Blennow, Ingmar Skoog, Anna Zettergren	"[""AG016976""]"	NA	NA	NA	NA	NA	NA
10.1101/2021.01.27.21250570	medRxiv	33532807	https://www.ncbi.nlm.nih.gov/pubmed/?term=33532807	Mapping a Pandemic: SARS-CoV-2 Seropositivity in the United States	2021	NA	Heather Kalish, Carleen Klumpp-Thomas, Sally Hunsberger, Holly Ann Baus, Michael P Fay, Nalyn Siripong, Jing Wang, Jennifer Hicks, Jennifer Mehalko, Jameson Travers, Matthew Drew, Kyle Pauly, Jacquelyn Spathies, Tran Ngo, Kenneth M Adusei, Maria Karkanitsa, Jennifer A Croker, Yan Li, Barry I Graubard, Lindsay Czajkowski, Olivia Belliveau, Cheryl Chairez, Kelly Snead, Peter Frank, Anandakumar Shunmugavel, Alison Han, Luca T Giurgea, Luz Angela Rosas, Rachel Bean, Rani Athota, Adriana Cervantes-Medina, Monica Gouzoulis, Brittany Heffelfinger, Shannon Valenti, Rocco Caldararo, Michelle M Kolberg, Andrew Kelly, Reid Simon, Saifullah Shafiq, Vanessa Wall, Susan Reed, Eric W Ford, Ravi Lokwani, John-Paul Denson, Simon Messing, Sam G Michael, William Gillette, Robert P Kimberly, Steven E Reis, Matthew D Hall, Dominic Esposito, Matthew J Memoli, Kaitlyn Sadtler	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
10.1016/j.it.2021.01.004	Trends Immunol	33536140	https://www.ncbi.nlm.nih.gov/pubmed/?term=33536140	Taking T-Cell Oncotherapy Off-the-Shelf	2021	Allogeneic banked cells; Immune effectors.	Feiyan Mo, Maksim Mamonkin, Malcolm K Brenner, Helen E Heslop	"[""CA125123""]"	NA	NA	NA	NA	NA	NA
10.3389/fphys.2020.624677	Front Physiol	33536943	https://www.ncbi.nlm.nih.gov/pubmed/?term=33536943	Dynamic RNA Regulation in the Brain Underlies Physiological Plasticity in a Hibernating Mammal	2021	ARE binding proteins; AU-rich element (ARE); Ictidomys tridecemlineatus; RNA binding protein; forebrain; hypothalamus; medulla; pre-miRNA.	Rui Fu, Austin E Gillen, Katharine R Grabek, Kent A Riemondy, L Elaine Epperson, Carlos D Bustamante, Jay R Hesselberth, Sandra L Martin	"[""CA046934""]"	"[""GSE106947""]"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE106947	"[""SRP125046""]"	https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP125046	NA	NA
10.1097/AUD.0000000000000979	Ear Hear	33538428	https://www.ncbi.nlm.nih.gov/pubmed/?term=33538428	Effects of Hearing Loss on School-Aged Children's Ability to Benefit From F0 Differences Between Target and Masker Speech	2021	NA	Mary M Flaherty, Jenna Browning, Emily Buss, Lori J Leibold	"[""DC011038""]"	NA	NA	NA	NA	NA	NA
10.1111/jnc.15313	J Neurochem	33539571	https://www.ncbi.nlm.nih.gov/pubmed/?term=33539571	A ketogenic diet differentially affects neuron and astrocyte transcription	2021	Alzheimer's disease; RNA-Seq; astrocytes; ketogenic diet; mitochondria; neurons.	Scott J Koppel, Dong Pei, Heather M Wilkins, Ian W Weidling, Xiaowan Wang, Blaise W Menta, Judit Perez-Ortiz, Anuradha Kalani, Sharon Manley, Lesya Novikova, Devin C Koestler, Russell H Swerdlow	"[""HD090216""]"	NA	NA	NA	NA	NA	NA
10.1002/1878-0261.12919	Mol Oncol	33540470	https://www.ncbi.nlm.nih.gov/pubmed/?term=33540470	A novel diphtheria toxin-based bivalent human EGF fusion toxin for treatment of head and neck squamous cell carcinoma	2021	EGF; EGFR; HNSCC; diphtheria toxin; fusion toxin; head and neck cancer.	Zeng Qi, Yue Qiu, Zhaohui Wang, Huiping Zhang, Ling Lu, Yanqiu Liu, David Mathes, Elizabeth A Pomfret, Dexiang Gao, Shi-Long Lu, Zhirui Wang	"[""CA046934""]"	NA	NA	NA	NA	NA	NA
10.1073/pnas.2019129118	Proc Natl Acad Sci U S A	33542101	https://www.ncbi.nlm.nih.gov/pubmed/?term=33542101	T-cell responses to hybrid insulin peptides prior to type 1 diabetes development	2021	T cell; antigen; autoimmunity; posttranslational modification; type 1 diabetes.	Angela M Mitchell, Aimon A Alkanani, Kristen A McDaniel, Laura Pyle, Kathleen Waugh, Andrea K Steck, Maki Nakayama, Liping Yu, Peter A Gottlieb, Marian J Rewers, Aaron W Michels	"[""TR002535""]"	NA	NA	NA	NA	NA	NA
10.1038/s41467-021-21039-0	Nat Commun	33542240	https://www.ncbi.nlm.nih.gov/pubmed/?term=33542240	Recognition of non-CpG repeats in Alu and ribosomal RNAs by the Z-RNA binding domain of ADAR1 induces A-Z junctions	2021	NA	Parker J Nichols, Shaun Bevers, Morkos Henen, Jeffrey S Kieft, Quentin Vicens, Beat Vögeli	"[""CA046934""]"	NA	NA	NA	NA	NA	NA
10.1093/braincomms/fcaa198	Brain Commun	33543138	https://www.ncbi.nlm.nih.gov/pubmed/?term=33543138	Measuring cerebral perfusion with [ 11 C]-PiB R1 in Down syndrome: associations with amyloid burden and longitudinal cognitive decline	2020	Alzheimer’s disease; Down syndrome; neurodegeneration; perfusion; positron emission tomography.	Elijah Mak, Monika Grigorova, Jessica Beresford-Webb, Maura Malpetti, Madeline Walpert, Stephanie Brown, Elizabeth Jones, Isabel Clare, Young T Hong, Tim D Fryer, Jonathan P Coles, Franklin I Aigbirhio, David K Menon, Peter J Nestor, Anthony J Holland, Shahid H Zaman	"[""AG068054"", ""AG051406""]"	NA	NA	NA	NA	NA	NA
10.1177/1073191121991215	Assessment	33543638	https://www.ncbi.nlm.nih.gov/pubmed/?term=33543638	Comprehensive Evaluation of the Functional Activities Questionnaire (FAQ) and Its Reliability and Validity	2021	ADLs; FAQ; Functional Activities Questionnaire; IRT; activities of daily living; functioning; item response theory; psychometrics; reliability; validity.	David Andrés González, Mitzi M Gonzales, Zachary J Resch, A Campbell Sullivan, Jason R Soble	"[""AG016976""]"	NA	NA	NA	NA	NA	NA
10.1177/2150132721993654	J Prim Care Community Health	33543675	https://www.ncbi.nlm.nih.gov/pubmed/?term=33543675	Enhancing Primary Care Experiences for Homeless Patients with Serious Mental Illness: Results from a National Survey	2021	homelessness; patient experience; primary care; serious mental illness; veterans.	Sonya Gabrielian, Audrey L Jones, April E Hoge, Aerin J deRussy, Young-Il Kim, Ann Elizabeth Montgomery, John R Blosnich, Adam J Gordon, Lillian Gelberg, Erika L Austin, David Pollio, Sally K Holmes, Allyson L Varley, Stefan G Kertesz	"[""TR002539""]"	NA	NA	NA	NA	NA	NA
10.2337/dc20-2127	Diabetes Care	33547205	https://www.ncbi.nlm.nih.gov/pubmed/?term=33547205	Obstructive Sleep Apnea, Glucose Tolerance, and β-Cell Function in Adults With Prediabetes or Untreated Type 2 Diabetes in the Restoring Insulin Secretion (RISE) Study	2021	NA	Babak Mokhlesi, Ashley H Tjaden, Karla A Temple, Sharon L Edelstein, Susan Sam, Kristen J Nadeau, Tamara S Hannon, Shalini Manchanda, Kieren J Mather, Steven E Kahn, David A Ehrmann, Eve Van Cauter, RISE Consortium, Karla A Temple, Ashley H Tjaden, Karen M Atkinson, Elena Barengolts, Tamara S Hannon, Kieren J Mather, Kristina M Utzschneider, Sharon L Edelstein, David A Ehrmann, Babak Mokhlesi, David A Ehrmann, Karla A Temple, Abby Rue, Elena Barengolts, Babak Mokhlesi, Eve Van Cauter, Susan Sam, M Annette Miller, Steven E Kahn, Karen M Atkinson, Jerry P Palmer, Kristina M Utzschneider, Tsige Gebremedhin, Abigail Kernan-Schloss, Alexandra Kozedub, Brenda K Montgomery, Emily J Morse, Kieren J Mather, Tammy Garrett, Tamara S Hannon, Amale Lteif, Aniket Patel, Robin Chisholm, Karen Moore, Vivian Pirics, Linda Pratt, Kristen J Nadeau, Susan Gross, Philip S Zeitler, Jayne Williams, Melanie Cree-Green, Yesenia Garcia Reyes, Krista Vissat, Silva A Arslanian, Kathleen Brown, Nancy Guerra, Kristin Porter, Sonia Caprio, Mary Savoye, Bridget Pierpont, Thomas A Buchanan, Anny H Xiang, Enrique Trigo, Elizabeth Beale, Fadi N Hendee, Namir Katkhouda, Krishan Nayak, Mayra Martinez, Cortney Montgomery, Xinhui Wang, Sharon L Edelstein, John M Lachin, Ashley Hogan Tjaden, Santica Marcovina, Jessica Harting, John Albers, Dave Hill, Peter J Savage, Ellen W Leschek	"[""TR001857""]"	NA	NA	NA	NA	NA	NA
